COCONUT_Canonical_SMILES,CF_FRG,COCONUT_ID,COCONUT_NP_mol,CF_Mol,Name,IUPAC_Name,Synonyms,CAS,References,Ressource,Ressource_Ref,PubChem_ID,PubChem_CID,PubChem_Target_GI,PubChem_Target_Activity,PubChem_Target_Name,PubChem_Target_EC_Number,ChEMBL_ID_Similarity100,NP_Likeness,Dataset
O=C(Nc1ccc(Oc2ccccc2)cc1)OC1COC2C(NC(=S)Nc3cccc4ccccc34)COC12,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0011784,<rdkit.Chem.rdchem.Mol object at 0x784ff865bc30>,<rdkit.Chem.rdchem.Mol object at 0x784ff8692110>,"6-{[(naphthalen-1-yl)carbamothioyl]amino}-hexahydrofuro[3,2-b]furan-3-yl N-(4-phenoxyphenyl)carbamate","6-{[(naphthalen-1-yl)carbamothioyl]amino}-hexahydrofuro[3,2-b]furan-3-yl N-(4-phenoxyphenyl)carbamate",[],,,zincnp,,,73132260.0,,,,,,-0.9002355172541362,COCONUT
COc1cc(NC(=S)NC2COC3C(OC(=O)Nc4cccc(C(F)(F)F)c4)COC23)cc(OC)c1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0011785,<rdkit.Chem.rdchem.Mol object at 0x784ff865bca0>,<rdkit.Chem.rdchem.Mol object at 0x784ff8692180>,"6-{[(3,5-dimethoxyphenyl)carbamothioyl]amino}-hexahydrofuro[3,2-b]furan-3-yl N-[3-(trifluoromethyl)phenyl]carbamate","6-{[(3,5-dimethoxyphenyl)carbamothioyl]amino}-hexahydrofuro[3,2-b]furan-3-yl N-[3-(trifluoromethyl)phenyl]carbamate",[],,,zincnp,,,73132258.0,,,,,,-1.1588834267823003,COCONUT
O=C(Nc1cccc(C(F)(F)F)c1)NC1COC2C(OC(=O)Nc3cccc(C(F)(F)F)c3)COC12,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0011900,<rdkit.Chem.rdchem.Mol object at 0x784ff865bd10>,<rdkit.Chem.rdchem.Mol object at 0x784ff86921f0>,"6-({[3-(trifluoromethyl)phenyl]carbamoyl}amino)-hexahydrofuro[3,2-b]furan-3-yl N-[3-(trifluoromethyl)phenyl]carbamate","6-({[3-(trifluoromethyl)phenyl]carbamoyl}amino)-hexahydrofuro[3,2-b]furan-3-yl N-[3-(trifluoromethyl)phenyl]carbamate",[],,,zincnp,,,73133056.0,,,,,,-0.9360268221246112,COCONUT
COc1ccc(OC)c(S(=O)(=O)NC2COC3C(OC(=O)Nc4ccc(Oc5ccccc5)cc4)COC23)c1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0011904,<rdkit.Chem.rdchem.Mol object at 0x784ff865bd80>,<rdkit.Chem.rdchem.Mol object at 0x784ff8692260>,"6-(2,5-dimethoxybenzenesulfonamido)-hexahydrofuro[3,2-b]furan-3-yl N-(4-phenoxyphenyl)carbamate","6-(2,5-dimethoxybenzenesulfonamido)-hexahydrofuro[3,2-b]furan-3-yl N-(4-phenoxyphenyl)carbamate",[],,,zincnp,,,73133180.0,,,,,,-0.8473273454562434,COCONUT
O=C(Nc1ccc(Oc2ccccc2)cc1)OC1COC2C(NC(=O)c3ccc(C(F)(F)F)cc3)COC12,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0011905,<rdkit.Chem.rdchem.Mol object at 0x784ff865bdf0>,<rdkit.Chem.rdchem.Mol object at 0x784ff86922d0>,"6-[4-(trifluoromethyl)benzamido]-hexahydrofuro[3,2-b]furan-3-yl N-(4-phenoxyphenyl)carbamate","6-[4-(trifluoromethyl)benzamido]-hexahydrofuro[3,2-b]furan-3-yl N-(4-phenoxyphenyl)carbamate",[],,,zincnp,,,73133157.0,,,,,,-0.8682685671787633,COCONUT
O=C(Nc1ccc(Oc2ccccc2)cc1)NC1COC2C(OC(=O)Nc3cccc4ccccc34)COC12,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0011906,<rdkit.Chem.rdchem.Mol object at 0x784ff865be60>,<rdkit.Chem.rdchem.Mol object at 0x784ff8692340>,"6-{[(4-phenoxyphenyl)carbamoyl]amino}-hexahydrofuro[3,2-b]furan-3-yl N-(naphthalen-1-yl)carbamate","6-{[(4-phenoxyphenyl)carbamoyl]amino}-hexahydrofuro[3,2-b]furan-3-yl N-(naphthalen-1-yl)carbamate",[],,,zincnp,,,73133139.0,,,,,,-0.8603860843995207,COCONUT
COc1ccc(NC(=O)OC2COC3C(NCCCc4ccccc4)COC23)cc1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0011913,<rdkit.Chem.rdchem.Mol object at 0x784ff865bed0>,<rdkit.Chem.rdchem.Mol object at 0x784ff86923b0>,"6-[(3-phenylpropyl)amino]-hexahydrofuro[3,2-b]furan-3-yl N-(4-methoxyphenyl)carbamate","6-[(3-phenylpropyl)amino]-hexahydrofuro[3,2-b]furan-3-yl N-(4-methoxyphenyl)carbamate",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00008838, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73133660.0,,,,,,-0.45533562120627663,COCONUT
COc1ccc(NC(=O)OC2COC3C(NCc4ccc(-c5ccccc5)cc4)COC23)cc1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0011914,<rdkit.Chem.rdchem.Mol object at 0x784ff865bf40>,<rdkit.Chem.rdchem.Mol object at 0x784ff8692420>,"6-[({[1,1'-biphenyl]-4-yl}methyl)amino]-hexahydrofuro[3,2-b]furan-3-yl N-(4-methoxyphenyl)carbamate","6-[({[1,1'-biphenyl]-4-yl}methyl)amino]-hexahydrofuro[3,2-b]furan-3-yl N-(4-methoxyphenyl)carbamate",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00008834, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73133652.0,,,,,,-0.5387328782007,COCONUT
O=C(Nc1cccc2ccccc12)OC1COC2C(NCc3ccco3)COC12,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0011915,<rdkit.Chem.rdchem.Mol object at 0x784ff865c040>,<rdkit.Chem.rdchem.Mol object at 0x784ff8692490>,"6-{[(furan-2-yl)methyl]amino}-hexahydrofuro[3,2-b]furan-3-yl N-(naphthalen-1-yl)carbamate","6-{[(furan-2-yl)methyl]amino}-hexahydrofuro[3,2-b]furan-3-yl N-(naphthalen-1-yl)carbamate",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00008824, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73133628.0,,,,,,-0.8550488503248898,COCONUT
O=C(Nc1cccc(C(F)(F)F)c1)OC1COC2C1OCC2n1nnnc1-c1ccc2c(c1)OCCO2,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0011976,<rdkit.Chem.rdchem.Mol object at 0x784ff865c0b0>,<rdkit.Chem.rdchem.Mol object at 0x784ff8692500>,"6-[5-(2,3-dihydro-1,4-benzodioxin-6-yl)-1H-1,2,3,4-tetrazol-1-yl]-hexahydrofuro[3,2-b]furan-3-yl N-[3-(trifluoromethyl)phenyl]carbamate","6-[5-(2,3-dihydro-1,4-benzodioxin-6-yl)-1H-1,2,3,4-tetrazol-1-yl]-hexahydrofuro[3,2-b]furan-3-yl N-[3-(trifluoromethyl)phenyl]carbamate",[],,,zincnp,,,73134314.0,,,,,,-1.4322789638678752,COCONUT
CN(C)c1ccc(-c2nnnn2C2COC3C(OC(=O)Nc4ccc(Oc5ccccc5)cc4)COC32)cc1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0011997,<rdkit.Chem.rdchem.Mol object at 0x784ff865c120>,<rdkit.Chem.rdchem.Mol object at 0x784ff8692570>,"6-{5-[4-(dimethylamino)phenyl]-1H-1,2,3,4-tetrazol-1-yl}-hexahydrofuro[3,2-b]furan-3-yl N-(4-phenoxyphenyl)carbamate","6-{5-[4-(dimethylamino)phenyl]-1H-1,2,3,4-tetrazol-1-yl}-hexahydrofuro[3,2-b]furan-3-yl N-(4-phenoxyphenyl)carbamate",[],,,zincnp,,,73132276.0,,,,,,-1.2690729312557385,COCONUT
COC(=O)c1cccc(NC(=S)NC2COC3C(OC(=O)Nc4ccc(Oc5ccccc5)cc4)COC23)c1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0011998,<rdkit.Chem.rdchem.Mol object at 0x784ff865c190>,<rdkit.Chem.rdchem.Mol object at 0x784ff86925e0>,"methyl 3-{[(6-{[(4-phenoxyphenyl)carbamoyl]oxy}-hexahydrofuro[3,2-b]furan-3-yl)carbamothioyl]amino}benzoate","methyl 3-{[(6-{[(4-phenoxyphenyl)carbamoyl]oxy}-hexahydrofuro[3,2-b]furan-3-yl)carbamothioyl]amino}benzoate",[],,,"['zincnp', 'pubchem']","pubchem_tested_np, 49827577, https://pubchem.ncbi.nlm.nih.gov/compound/",49827577,49827577.0,,,,,,-0.9203134116352385,COCONUT
COC(=O)c1cccc(NC(=S)NC2COC3C(OC(=O)Nc4cccc(C(F)(F)F)c4)COC23)c1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0011999,<rdkit.Chem.rdchem.Mol object at 0x784ff865c200>,<rdkit.Chem.rdchem.Mol object at 0x784ff8692650>,"methyl 3-({[6-({[3-(trifluoromethyl)phenyl]carbamoyl}oxy)-hexahydrofuro[3,2-b]furan-3-yl]carbamothioyl}amino)benzoate","methyl 3-({[6-({[3-(trifluoromethyl)phenyl]carbamoyl}oxy)-hexahydrofuro[3,2-b]furan-3-yl]carbamothioyl}amino)benzoate",[],,,zincnp,,,73132259.0,,,,,CHEMBL4791344,-1.1154393351978695,COCONUT
N#Cc1cccc(NC(=S)NC2COC3C(OC(=O)Nc4ccc(Oc5ccccc5)cc4)COC23)c1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0012004,<rdkit.Chem.rdchem.Mol object at 0x784ff865c270>,<rdkit.Chem.rdchem.Mol object at 0x784ff86926c0>,"6-{[(3-cyanophenyl)carbamothioyl]amino}-hexahydrofuro[3,2-b]furan-3-yl N-(4-phenoxyphenyl)carbamate","6-{[(3-cyanophenyl)carbamothioyl]amino}-hexahydrofuro[3,2-b]furan-3-yl N-(4-phenoxyphenyl)carbamate",[],,,zincnp,,,,,,,,,-1.2325986692669462,COCONUT
CN(C)c1ccc(CNC2COC3C(OC(=O)Nc4cccc(C(F)(F)F)c4)COC23)cc1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0012015,<rdkit.Chem.rdchem.Mol object at 0x784ff865c2e0>,<rdkit.Chem.rdchem.Mol object at 0x784ff8692730>,"6-({[4-(dimethylamino)phenyl]methyl}amino)-hexahydrofuro[3,2-b]furan-3-yl N-[3-(trifluoromethyl)phenyl]carbamate","6-({[4-(dimethylamino)phenyl]methyl}amino)-hexahydrofuro[3,2-b]furan-3-yl N-[3-(trifluoromethyl)phenyl]carbamate",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00005439, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73131024.0,,,,,,-1.0894097069358426,COCONUT
N#Cc1cccc(NC(=O)NC2COC3C(OC(=O)Nc4ccc(Oc5ccccc5)cc4)COC23)c1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0013749,<rdkit.Chem.rdchem.Mol object at 0x784ff865c350>,<rdkit.Chem.rdchem.Mol object at 0x784ff86927a0>,"6-{[(3-cyanophenyl)carbamoyl]amino}-hexahydrofuro[3,2-b]furan-3-yl N-(4-phenoxyphenyl)carbamate","6-{[(3-cyanophenyl)carbamoyl]amino}-hexahydrofuro[3,2-b]furan-3-yl N-(4-phenoxyphenyl)carbamate",[],,,zincnp,,,,,,,,,-1.168742849787757,COCONUT
N#Cc1cccc(NC(=O)OC2COC3C2OCC3n2nnnc2-c2ccc(CN3CCOCC3)cc2)c1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0016896,<rdkit.Chem.rdchem.Mol object at 0x784ff865c3c0>,<rdkit.Chem.rdchem.Mol object at 0x784ff8692810>,"6-(5-{4-[(morpholin-4-yl)methyl]phenyl}-1H-1,2,3,4-tetrazol-1-yl)-hexahydrofuro[3,2-b]furan-3-yl N-(3-cyanophenyl)carbamate","6-(5-{4-[(morpholin-4-yl)methyl]phenyl}-1H-1,2,3,4-tetrazol-1-yl)-hexahydrofuro[3,2-b]furan-3-yl N-(3-cyanophenyl)carbamate",[],,,zincnp,,,,,,,,,-1.8210237705840264,COCONUT
COc1cccc(NC(=O)OC2COC3C(Nc4nccc(-c5cccc(F)c5)n4)COC23)c1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0021983,<rdkit.Chem.rdchem.Mol object at 0x784ff865c430>,<rdkit.Chem.rdchem.Mol object at 0x784ff8692880>,"6-{[4-(3-fluorophenyl)pyrimidin-2-yl]amino}-hexahydrofuro[3,2-b]furan-3-yl N-(3-methoxyphenyl)carbamate","6-{[4-(3-fluorophenyl)pyrimidin-2-yl]amino}-hexahydrofuro[3,2-b]furan-3-yl N-(3-methoxyphenyl)carbamate",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00013142, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73139854.0,,,,,,-1.1996787779717293,COCONUT
O=C(Nc1cccc2ccccc12)OC1COC2C(NS(=O)(=O)c3ccc4ccccc4c3)COC12,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0022627,<rdkit.Chem.rdchem.Mol object at 0x784ff865c4a0>,<rdkit.Chem.rdchem.Mol object at 0x784ff86928f0>,"6-(naphthalene-2-sulfonamido)-hexahydrofuro[3,2-b]furan-3-yl N-(naphthalen-1-yl)carbamate","6-(naphthalene-2-sulfonamido)-hexahydrofuro[3,2-b]furan-3-yl N-(naphthalen-1-yl)carbamate",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00008160, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73133146.0,,,,,,-0.8897729087674529,COCONUT
CC(=O)Nc1ccc(S(=O)(=O)NC2COC3C(OC(=O)Nc4cccc5ccccc45)COC23)cc1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0022809,<rdkit.Chem.rdchem.Mol object at 0x784ff865c510>,<rdkit.Chem.rdchem.Mol object at 0x784ff8692960>,"6-(4-acetamidobenzenesulfonamido)-hexahydrofuro[3,2-b]furan-3-yl N-(naphthalen-1-yl)carbamate","6-(4-acetamidobenzenesulfonamido)-hexahydrofuro[3,2-b]furan-3-yl N-(naphthalen-1-yl)carbamate",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00008158, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73133144.0,,,,,,-1.0232648258438084,COCONUT
COc1ccc(NC(=O)OC2COC3C(NC(=O)c4ccc(OC)cc4)COC23)cc1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0022911,<rdkit.Chem.rdchem.Mol object at 0x784ff865c580>,<rdkit.Chem.rdchem.Mol object at 0x784ff86929d0>,"6-(4-methoxybenzamido)-hexahydrofuro[3,2-b]furan-3-yl N-(4-methoxyphenyl)carbamate","6-(4-methoxybenzamido)-hexahydrofuro[3,2-b]furan-3-yl N-(4-methoxyphenyl)carbamate",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00008193, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73133191.0,,,,,,-0.6053847314573159,COCONUT
CCCS(=O)(=O)NC1COC2C(OC(=O)Nc3cccc4ccccc34)COC12,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0023005,<rdkit.Chem.rdchem.Mol object at 0x784ff865c5f0>,<rdkit.Chem.rdchem.Mol object at 0x784ff8692a40>,"6-(propane-1-sulfonamido)-hexahydrofuro[3,2-b]furan-3-yl N-(naphthalen-1-yl)carbamate","6-(propane-1-sulfonamido)-hexahydrofuro[3,2-b]furan-3-yl N-(naphthalen-1-yl)carbamate",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00008167, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73133153.0,,,,,,-0.905776576236038,COCONUT
CC(=O)c1cccc(NC(=O)OC2COC3C(NC(=O)NC4CCCCC4)COC23)c1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0023338,<rdkit.Chem.rdchem.Mol object at 0x784ff865c660>,<rdkit.Chem.rdchem.Mol object at 0x784ff8692ab0>,"6-[(cyclohexylcarbamoyl)amino]-hexahydrofuro[3,2-b]furan-3-yl N-(3-acetylphenyl)carbamate","6-[(cyclohexylcarbamoyl)amino]-hexahydrofuro[3,2-b]furan-3-yl N-(3-acetylphenyl)carbamate",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00013924, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,74699955.0,,,,,,-0.8709374879575003,COCONUT
CC(=O)c1ccc(NC(=O)OC2COC3C(NC(=S)Nc4ccccc4)COC23)cc1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0023710,<rdkit.Chem.rdchem.Mol object at 0x784ff865c6d0>,<rdkit.Chem.rdchem.Mol object at 0x784ff8692b20>,"6-[(phenylcarbamothioyl)amino]-hexahydrofuro[3,2-b]furan-3-yl N-(4-acetylphenyl)carbamate","6-[(phenylcarbamothioyl)amino]-hexahydrofuro[3,2-b]furan-3-yl N-(4-acetylphenyl)carbamate",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00005410, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73130998.0,,,,,,-0.8923972625931611,COCONUT
COc1ccc(OC)c(S(=O)(=O)NC2COC3C(OC(=O)Nc4cccc5ccccc45)COC23)c1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0024163,<rdkit.Chem.rdchem.Mol object at 0x784ff865c740>,<rdkit.Chem.rdchem.Mol object at 0x784ff8692b90>,"6-(2,5-dimethoxybenzenesulfonamido)-hexahydrofuro[3,2-b]furan-3-yl N-(naphthalen-1-yl)carbamate","6-(2,5-dimethoxybenzenesulfonamido)-hexahydrofuro[3,2-b]furan-3-yl N-(naphthalen-1-yl)carbamate",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00008159, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73133145.0,,,,,,-0.9143162589659669,COCONUT
COc1ccc(NC(=O)OC2COC3C(NC(=O)c4ccco4)COC23)cc1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0024693,<rdkit.Chem.rdchem.Mol object at 0x784ff865c7b0>,<rdkit.Chem.rdchem.Mol object at 0x784ff8692c00>,"6-(furan-2-amido)-hexahydrofuro[3,2-b]furan-3-yl N-(4-methoxyphenyl)carbamate","6-(furan-2-amido)-hexahydrofuro[3,2-b]furan-3-yl N-(4-methoxyphenyl)carbamate",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00008195, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73133193.0,,,,,,-0.9453082750904035,COCONUT
O=C(NCc1ccccc1)NC1COC2C(OC(=O)Nc3cccc4ccccc34)COC12,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0025086,<rdkit.Chem.rdchem.Mol object at 0x784ff865c820>,<rdkit.Chem.rdchem.Mol object at 0x784ff8692c70>,"6-[(benzylcarbamoyl)amino]-hexahydrofuro[3,2-b]furan-3-yl N-(naphthalen-1-yl)carbamate","6-[(benzylcarbamoyl)amino]-hexahydrofuro[3,2-b]furan-3-yl N-(naphthalen-1-yl)carbamate",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00008157, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73133143.0,,,,,,-0.9162705905621005,COCONUT
O=C(Nc1cccc2ccccc12)OC1COC2C(NC(=O)C3CCC3)COC12,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0025290,<rdkit.Chem.rdchem.Mol object at 0x784ff865c890>,<rdkit.Chem.rdchem.Mol object at 0x784ff8692ce0>,"6-cyclobutaneamido-hexahydrofuro[3,2-b]furan-3-yl N-(naphthalen-1-yl)carbamate","6-cyclobutaneamido-hexahydrofuro[3,2-b]furan-3-yl N-(naphthalen-1-yl)carbamate",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00008150, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73133135.0,,,,,,-0.8225744245512897,COCONUT
O=C(Nc1cccc2ccccc12)OC1COC2C(NC(=S)NC3CCCCC3)COC12,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0025397,<rdkit.Chem.rdchem.Mol object at 0x784ff865c900>,<rdkit.Chem.rdchem.Mol object at 0x784ff8692d50>,"6-[(cyclohexylcarbamothioyl)amino]-hexahydrofuro[3,2-b]furan-3-yl N-(naphthalen-1-yl)carbamate","6-[(cyclohexylcarbamothioyl)amino]-hexahydrofuro[3,2-b]furan-3-yl N-(naphthalen-1-yl)carbamate",[],,,"['supernatural2', 'zincnp', 'pubchem']","supernatural2, SN00008169, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id= pubchem_tested_np, 49829029, https://pubchem.ncbi.nlm.nih.gov/compound/",49829029,49829029.0,,,,,,-0.8584905504559315,COCONUT
COc1cccc(NC(=O)OC2COC3C(Nc4nccc(-c5ccc6c(c5)OCO6)n4)COC23)c1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0025519,<rdkit.Chem.rdchem.Mol object at 0x784ff865c970>,<rdkit.Chem.rdchem.Mol object at 0x784ff8692dc0>,"6-{[4-(2H-1,3-benzodioxol-5-yl)pyrimidin-2-yl]amino}-hexahydrofuro[3,2-b]furan-3-yl N-(3-methoxyphenyl)carbamate","6-{[4-(2H-1,3-benzodioxol-5-yl)pyrimidin-2-yl]amino}-hexahydrofuro[3,2-b]furan-3-yl N-(3-methoxyphenyl)carbamate",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00013128, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73139839.0,,,,,,-0.7997061561064777,COCONUT
COC(=O)c1ccccc1NC(=O)OC1COC2C(Nc3nccc(-c4cccc(F)c4)n3)COC12,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0025829,<rdkit.Chem.rdchem.Mol object at 0x784ff865c9e0>,<rdkit.Chem.rdchem.Mol object at 0x784ff8692e30>,"methyl 2-({[(6-{[4-(3-fluorophenyl)pyrimidin-2-yl]amino}-hexahydrofuro[3,2-b]furan-3-yl)oxy]carbonyl}amino)benzoate","methyl 2-({[(6-{[4-(3-fluorophenyl)pyrimidin-2-yl]amino}-hexahydrofuro[3,2-b]furan-3-yl)oxy]carbonyl}amino)benzoate",[],,,supernatural2,"supernatural2, SN00012835, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73139535.0,,,,,,-1.0340238523075365,COCONUT
O=C(Nc1cccc(C(F)(F)F)c1)OC1COC2C(NC(=O)C3CC3)COC12,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0025899,<rdkit.Chem.rdchem.Mol object at 0x784ff865ca50>,<rdkit.Chem.rdchem.Mol object at 0x784ff8692ea0>,"6-cyclopropaneamido-hexahydrofuro[3,2-b]furan-3-yl N-[3-(trifluoromethyl)phenyl]carbamate","6-cyclopropaneamido-hexahydrofuro[3,2-b]furan-3-yl N-[3-(trifluoromethyl)phenyl]carbamate",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00008103, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73133049.0,,,,,,-1.2071655714993568,COCONUT
O=C(Nc1cccc(C(F)(F)F)c1)OC1COC2C(NC(=S)Nc3ccc(Cl)cc3)COC12,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0026210,<rdkit.Chem.rdchem.Mol object at 0x784ff865cac0>,<rdkit.Chem.rdchem.Mol object at 0x784ff8692f10>,"6-{[(4-chlorophenyl)carbamothioyl]amino}-hexahydrofuro[3,2-b]furan-3-yl N-[3-(trifluoromethyl)phenyl]carbamate","6-{[(4-chlorophenyl)carbamothioyl]amino}-hexahydrofuro[3,2-b]furan-3-yl N-[3-(trifluoromethyl)phenyl]carbamate",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00008135, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73133122.0,,,,,CHEMBL4758361,-1.411295225976576,COCONUT
CC(=O)c1ccc(NC(=O)OC2COC3C(Nc4nccc(C5CCCC5)n4)COC23)cc1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0026408,<rdkit.Chem.rdchem.Mol object at 0x784ff865cb30>,<rdkit.Chem.rdchem.Mol object at 0x784ff8692f80>,"6-[(4-cyclopentylpyrimidin-2-yl)amino]-hexahydrofuro[3,2-b]furan-3-yl N-(4-acetylphenyl)carbamate","6-[(4-cyclopentylpyrimidin-2-yl)amino]-hexahydrofuro[3,2-b]furan-3-yl N-(4-acetylphenyl)carbamate",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00013126, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73139835.0,,,,,,-0.7377585310984394,COCONUT
CC(=O)c1ccc(NC(=O)OC2COC3C(Nc4nccc(C(C)(C)C)n4)COC23)cc1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0026688,<rdkit.Chem.rdchem.Mol object at 0x784ff865cba0>,<rdkit.Chem.rdchem.Mol object at 0x784ff8692ff0>,"6-[(4-tert-butylpyrimidin-2-yl)amino]-hexahydrofuro[3,2-b]furan-3-yl N-(4-acetylphenyl)carbamate","6-[(4-tert-butylpyrimidin-2-yl)amino]-hexahydrofuro[3,2-b]furan-3-yl N-(4-acetylphenyl)carbamate",[],,,"['supernatural2', 'zincnp']","supernatural2, SN00013121, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73139828.0,,,,,,-0.8923900256373438,COCONUT
