CF_FRG,CF_SMILES,COCONUT_SMILES,COCONUT_ID,Substructure_SMILES,Murcko_SMILES,Exit_Atom_Numbers,Num_Exit_Atoms,Substructure_Exit_Atoms
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(=O)C1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NCC2=CC=C(N(C)C)C=C2)C=C1,CNP0437151.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09f9940>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(C)C1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NS(=O)(=O)C2=CC=CC=C2C#N)C=C1,CNP0055120.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09f9990>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(NC1=CC=C(OC2=CC=CC=C2)C=C1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC(=O)C1CC1,CNP0064520.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09f99e0>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(NC1=CC=CC2=CC=CC=C12)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NS(=O)(=O)C1=CC=C(Cl)C=C1,CNP0048323.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 17, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7729d09f9a30>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COC1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NS(=O)(=O)C2=CC=C(NC(C)=O)C=C2)C=C1,CNP0031567.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09f9710>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(=O)C1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NS(=O)(=O)C2=CC=CS2)C=C1,CNP0162502.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09f9ad0>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COC(=O)C1=CN([C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC(=O)NC2=CC=C(OC)C=C2)N=N1,CNP0455796.2,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09f9b20>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COC1=CC=CC(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3N)=C1,CNP0131485.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,[17],1,<rdkit.Chem.rdchem.Mol object at 0x7729d09f9b70>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(NC1=CC=C(OC2=CC=CC=C2)C=C1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2N1N=NN=C1C1=CC=C(C2=CC=CC=C2)C=C1,CNP0529853.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09f9a80>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(NC1=CC=CC2=CC=CC=C12)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NCC1=CC=CC=N1,CNP0048899.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 17, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7729d09f9c10>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(NC1=CC=CC2=CC=CC=C12)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC(=O)C1=CC=CO1,CNP0437205.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 17, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7729d09f9bc0>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COC1=CC(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3N2N=NN=C2SC2CCCC2)=CC(OC)=C1,CNP0437084.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 15, 17]",3,<rdkit.Chem.rdchem.Mol object at 0x7729d09f9800>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COC1=CC(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC(=O)COC2=CC=CC=C2)=CC(OC)=C1,CNP0027846.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 15, 17]",3,<rdkit.Chem.rdchem.Mol object at 0x7729d09f9c60>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,N#CC1=CC=CC(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3N2N=NN=C2C2=CC=C(C3=CC=CC=C3)C=C2)=C1,CNP0200019.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 17]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09f9cb0>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(NC1=CC=CC=C1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NCC1=CC=CC=N1,CNP0038608.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7729d09f9da0>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CN(C)C1=CC=C(C(=O)N[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC(=O)NC2=CC=CC3=CC=CC=C23)C=C1,CNP0034388.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 17, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7729d09f9d50>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC1=CC=C(C(=O)N[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC(=O)NC2=CC=C(C(C)C)C=C2)C=C1,CNP0035703.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09f9620>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(C)(C)C1=CC=C(NC(=O)O[C@H]2CO[C@@H]3[C@@H]2OC[C@@H]3NC2=NC=CC(C3=CC=CO3)=N2)C=C1,CNP0470731.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09f9e90>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(C)(C)C1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC2=NC=CC(C3=CC=C(C4=CC=CC=C4)C=C3)=N2)C=C1,CNP0522872.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09f9ee0>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(NC1=CC=C(OC2=CC=CC=C2)C=C1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC(=O)C1CCCCC1,CNP0068341.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09f9f30>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COC1=CC=C(NC(=O)N[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC(=O)NC2=CC=C(C(C)C)C=C2)C=C1,CNP0182097.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09f9f80>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COC1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC2=NC=CC(C3=CC=CC=C3)=N2)C=C1,CNP0441077.2,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09f9fd0>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(NC1=CC=C(OC2=CC=CC=C2)C=C1)O[C@H]1CO[C@@H]2[C@@H]1OC[C@@H]2NC(=S)NC1CCCCC1,CNP0451953.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09fa020>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,N#CC1=CC=CC(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3N2C=C(C3=CC=CC=C3)N=N2)=C1,CNP0474383.2,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 17]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09fa070>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COC1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC(=O)C2=CC=C3OCOC3=C2)C=C1,CNP0044714.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09fa0c0>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(=O)C1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC(=O)C2CCC2)C=C1,CNP0060812.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09fa110>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(NC1=CC=CC=C1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2N1N=NN=C1SC1=CC=CC=C1,CNP0446378.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7729d09fa160>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,N#CC1=CC=CC(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC2=NC=CC(C3CCCC3)=N2)=C1,CNP0468049.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 17]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09f9e40>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COC(=O)C1=CN([C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC(=O)NC2=CC=CC(C#N)=C2)N=N1,CNP0045602.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 17]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09fa200>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(C)C1=CC=C(NC(=S)N[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC(=O)NC2=CC=CC=C2)C=C1,CNP0048608.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7729d09fa250>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COCC(=O)N[C@@H]1CO[C@@H]2[C@@H]1OC[C@H]2OC(=O)NC1=CC=C(OC)C=C1,CNP0449836.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09f9df0>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(=O)C1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC(=O)C2=CC=CC=C2)C=C1,CNP0027301.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09fa2f0>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,N#CC1=CC=CC(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC2=NC=CC(C3=CC=C4OCOC4=C3)=N2)=C1,CNP0254110.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 17]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09fa340>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COCC1=CN([C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC(=O)NC2=CC=CC=C2)N=N1,CNP0448626.2,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7729d09fa390>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(NC1=CC=CC2=CC=CC=C12)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC(=O)N1CCOCC1,CNP0156914.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 17, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7729d09fa1b0>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)NC1=CC=CC2=CC=CC=C12,CNP0130810.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[17, 18]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09fa2a0>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(NC1=CC=CC=C1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2N1N=NN=C1SCC1=CC=CO1,CNP0031812.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7729d09fa480>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(C)C1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC(=O)NC2=CC=C(OC3=CC=CC=C3)C=C2)C=C1,CNP0011701.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09fa430>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(NC1=CC=CC=C1)O[C@H]1CO[C@@H]2[C@@H]1OC[C@@H]2N1N=NN=C1SC1=NC=CC=N1,CNP0277857.2,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7729d09fa520>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)NC1=CC=C(OC2=CC=CC=C2)C=C1,CNP0469808.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,[16],1,<rdkit.Chem.rdchem.Mol object at 0x7729d09f9d00>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CCNC(=O)N[C@@H]1CO[C@@H]2[C@@H]1OC[C@H]2OC(=O)NC1=CC=C(OC2=CC=CC=C2)C=C1,CNP0462056.2,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09fa3e0>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(C)(C)C1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC2=NC=CC(C3=CC=C4OCOC4=C3)=N2)C=C1,CNP0208760.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09fa610>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(NC1=CC=CC=C1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC(=S)NC1=CC=CC=C1,CNP0034700.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7729d09fa660>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(=O)C1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC(=O)N2CCOCC2)C=C1,CNP0249779.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09fa570>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,N#CC1=CC=CC(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3N2N=NN=C2C2=CC=C3OCCOC3=C2)=C1,CNP0461686.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 17]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09fa700>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(=O)C1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC(=O)C2=C(C)ON=C2C)C=C1,CNP0465881.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09fa750>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CCCS(=O)(=O)N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)NC1=CC=C(C(C)=O)C=C1,CNP0419226.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09fa7a0>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COC1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NS(=O)(=O)C2=CC=CC=C2C#N)C=C1,CNP0053910.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09fa7f0>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(=O)C1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NCC2CC2)C=C1,CNP0457615.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09fa840>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(=O)C1=CC=CC(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC2=NC=CC(C3=CC=C(N(C)C)C=C3)=N2)=C1,CNP0006864.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 17]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09fa890>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COC1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC(=O)C2=CC=C(OC)C=C2)C=C1,CNP0022911.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09fa8e0>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,N#CC1=CC=CC(NC(=O)N[C@H]2CO[C@H]3[C@H]2OC[C@@H]3OC(=O)NC2=CC=CC3=CC=CC=C23)=C1,CNP0460859.2,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 17, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7729d09fa930>
